Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
16920	-4085.015	-4079.317	-5.698921	0.3296693	0.165907	0.642072	0.606118	0.487361	0.16253	0.19604	0.151619	0.239702	0.0609691	0.0667371	0.329755	0.120665	0.0763246	0.0611064	0.266985	0.093655	0.052942	0.476791	0.0485201	0.349564	0.318771	0.113188	0.218477	0.00800793	0.127686	0.642424	3.22188	3.305801
16930	-4091.552	-4084.259	-7.292739	0.2712333	0.095699	0.618787	0.494492	0.38559	0.296829	0.308316	0.135421	0.277666	0.179598	0.0939303	0.265181	0.158034	0.155639	0.045649	0.296433	0.0910577	0.067922	0.483511	0.0154272	0.33711	0.300416	0.117677	0.244796	0.00325235	0.0823972	0.544178	3.37017	3.465183
16940	-4082.684	-4081.829	-0.8547692	0.3622764	0.158733	0.447984	0.386842	0.453375	0.237388	0.229879	0.15301	0.230785	0.0790645	0.029558	0.277343	0.0986471	0.0387772	0.0873056	0.262224	0.126727	0.0633564	0.428967	0.0314194	0.325226	0.308249	0.127329	0.239196	0.0116694	0.153069	0.687006	3.14826	2.821386
16950	-4086.701	-4082.136	-4.564737	0.3472352	0.182855	0.453207	0.492042	0.453865	0.259304	0.202402	0.245363	0.197146	0.231835	0.00733644	0.166237	0.109162	0.191628	0.0728127	0.322806	0.0981553	0.0449516	0.420664	0.0406105	0.327979	0.315097	0.114894	0.24203	0.00989513	0.141404	0.667237	3.18146	3.192382
16960	-4087.42	-4079.033	-8.386727	0.2940619	0.208729	0.678472	0.506185	0.468102	0.332439	0.240049	0.13222	0.337948	0.170697	0.0305969	0.147628	0.259231	0.0622845	0.0814462	0.247719	0.0821385	0.0584303	0.483581	0.0466845	0.317227	0.319206	0.117534	0.246033	0.004826	0.0998842	0.585694	3.3096	3.574581
16970	-4093.118	-4080.829	-12.28833	0.3405835	0.227171	0.778942	0.741342	0.591407	0.358038	0.230977	0.24953	0.230469	0.0935215	0.0419672	0.26674	0.102143	0.0524952	0.0753661	0.190054	0.100537	0.0139448	0.566241	0.0538567	0.322837	0.295954	0.132758	0.248452	0.00915659	0.136218	0.658068	3.19656	3.964742
16980	-4082.004	-4078.019	-3.984819	0.3360659	0.135484	0.555376	0.604343	0.467901	0.244765	0.214095	0.167366	0.267485	0.111492	0.0536182	0.153562	0.0988506	0.0600535	0.102342	0.263839	0.101133	0.0251476	0.455702	0.0518365	0.329396	0.320381	0.130632	0.219591	0.00867153	0.132689	0.651685	3.20695	3.134391
16990	-4079.862	-4082.05	2.188827	0.3711714	0.167101	0.323521	0.490295	0.355611	0.141866	0.212877	0.13244	0.22636	0.104916	0.130632	0.146948	0.0596956	0.0247627	0.114492	0.245002	0.0973795	0.036423	0.469357	0.0373465	0.312904	0.312522	0.132696	0.241878	0.0127846	0.159916	0.6981	3.1292	2.517026
17000	-4079.125	-4078.601	-0.5238071	0.3648978	0.169448	0.523412	0.535247	0.329459	0.165805	0.212877	0.135273	0.242324	0.0888229	0.0453054	0.173968	0.0870145	0.0793337	0.0739661	0.231088	0.0836054	0.0322136	0.500884	0.0782423	0.358075	0.288084	0.131101	0.22274	0.0119931	0.155091	0.69032	3.1426	2.788289
17010	-4084.05	-4086.363	2.31262	0.3866997	0.211811	0.466457	0.427594	0.238187	0.253135	0.112815	0.0878107	0.236411	0.0798095	0.150243	0.106673	0.0870145	0.0466864	0.0871299	0.244594	0.0980715	0.0570325	0.472109	0.0410631	0.328077	0.304016	0.132867	0.23504	0.0148433	0.171753	0.716477	3.09693	2.504647
17020	-4084.619	-4082.46	-2.159224	0.3357965	0.138391	0.554651	0.500299	0.404246	0.274323	0.200702	0.138431	0.203054	0.150844	0.0878261	0.223681	0.0201514	0.0552321	0.107742	0.227184	0.0758234	0.0292219	0.492359	0.0676697	0.34072	0.264682	0.139376	0.255222	0.00864303	0.132479	0.6513	3.20758	2.951831
17030	-4082.95	-4086.046	3.095707	0.3290865	0.157923	0.352826	0.38031	0.342517	0.237267	0.15627	0.0988916	0.243162	0.182024	0.05376	0.133866	0.0381388	0.0493818	0.0944641	0.273173	0.0818103	0.0344953	0.488091	0.0279661	0.350785	0.286407	0.130252	0.232555	0.00794883	0.12723	0.641567	3.22325	2.426338
17040	-4084.485	-4084.753	0.2672609	0.3343726	0.121062	0.343783	0.545773	0.440804	0.199582	0.195541	0.145095	0.229969	0.132788	0.0318983	0.199655	0.069314	0.0539183	0.130188	0.278828	0.0773858	0.0239126	0.452257	0.0374285	0.349853	0.282568	0.134046	0.233533	0.0084932	0.131365	0.649259	3.21088	2.709183
17050	-4084.679	-4082.738	-1.941526	0.3437581	0.153964	0.546649	0.482229	0.342693	0.22974	0.182852	0.10743	0.25198	0.19279	0.0567507	0.188057	0.0775544	0.117372	0.082804	0.267089	0.093241	0.0425867	0.45422	0.0600591	0.331748	0.278661	0.11902	0.270571	0.00950546	0.138695	0.662478	3.18932	2.930061
17060	-4084.859	-4084.446	-0.4132628	0.3462384	0.120697	0.492769	0.492339	0.576447	0.255519	0.179643	0.0931234	0.195363	0.0465982	0.0567507	0.194332	0.043274	0.0303795	0.0817899	0.283609	0.0873392	0.0651418	0.42547	0.0566496	0.337302	0.301854	0.126568	0.234275	0.00978261	0.140628	0.66588	3.18371	2.777235
17070	-4083.476	-4081.307	-2.1691	0.3393797	0.154653	0.415773	0.528278	0.377534	0.245716	0.175765	0.165509	0.225701	0.131479	0.0874306	0.281906	0.114306	0.048769	0.0743766	0.215447	0.134543	0.0574301	0.484424	0.033779	0.345561	0.297903	0.121454	0.235082	0.00902601	0.135278	0.65638	3.19932	2.952819
17080	-4081.888	-4079.804	-2.083697	0.3321797	0.193742	0.636971	0.551922	0.397622	0.209016	0.213032	0.14327	0.260354	0.063843	0.094874	0.0791595	0.0653902	0.0350826	0.0821424	0.220082	0.101433	0.0346798	0.534201	0.027462	0.350206	0.278058	0.146841	0.224894	0.0082651	0.12965	0.64609	3.21599	2.944278
17090	-4080.386	-4078.798	-1.587812	0.3332208	0.111689	0.583487	0.430884	0.327408	0.248897	0.224948	0.183646	0.305054	0.0520891	0.137656	0.171111	0.0783629	0.0394566	0.0792769	0.25789	0.080815	0.0801816	0.458309	0.0435273	0.336562	0.299653	0.119236	0.244549	0.00837299	0.130465	0.647598	3.21356	2.89469
17100	-4077.791	-4078.988	1.196855	0.3454414	0.116947	0.558964	0.450308	0.332824	0.226705	0.169918	0.092522	0.182842	0.0952876	0.137656	0.132422	0.0483881	0.0714377	0.103486	0.264188	0.0956507	0.0307993	0.46164	0.0442368	0.321651	0.304826	0.12987	0.243653	0.00969313	0.140007	0.664791	3.18551	2.616223
17110	-4077.275	-4079.533	2.258288	0.344801	0.137261	0.42172	0.443056	0.356129	0.175477	0.169062	0.171734	0.240883	0.0471585	0.0784499	0.132929	0.0219417	0.11428	0.107411	0.254197	0.0729477	0.0491218	0.485143	0.0311794	0.353402	0.282862	0.121266	0.242471	0.00962151	0.139508	0.663913	3.18696	2.51008
17120	-4081.734	-4082.355	0.6213052	0.3262951	0.15254	0.445235	0.468636	0.329824	0.25536	0.241359	0.126958	0.249222	0.105615	0.0453225	0.132929	0.0291869	0.0915915	0.0882474	0.308784	0.0906374	0.0294663	0.465568	0.0172971	0.350251	0.289942	0.125084	0.234724	0.00766896	0.125045	0.637431	3.22986	2.673778
17130	-4095.111	-4089.541	-5.569401	0.3132661	0.21214	0.418416	0.458074	0.434813	0.351811	0.248006	0.173306	0.377318	0.152977	0.109434	0.154711	0.0343909	0.167453	0.0698467	0.321426	0.0670575	0.0896759	0.43272	0.019274	0.325564	0.326872	0.122161	0.225403	0.00643298	0.114847	0.617423	3.2613	3.292849
17140	-4087.879	-4089.213	1.33424	0.3418198	0.175899	0.41671	0.359853	0.452502	0.288065	0.14789	0.104784	0.185702	0.0730786	0.0126138	0.190487	0.0676944	0.127206	0.0759297	0.284237	0.0949899	0.0855501	0.424446	0.0348465	0.342285	0.298755	0.110284	0.248676	0.00929167	0.137183	0.659793	3.19373	2.602485
17150	-4089.176	-4084.678	-4.497651	0.3599914	0.18163	0.582167	0.609899	0.482906	0.228728	0.21079	0.119745	0.18749	0.10653	0.0706011	0.184356	0.0453325	0.175499	0.0804731	0.2413	0.0980135	0.0617404	0.478739	0.0397339	0.324088	0.33494	0.122356	0.218617	0.0113907	0.151304	0.684086	3.15322	3.185674
17160	-4079.941	-4076.591	-3.350759	0.3304622	0.170623	0.465364	0.509175	0.494196	0.283962	0.19632	0.145897	0.223588	0.10461	0.0446466	0.192523	0.0883376	0.151743	0.108691	0.221082	0.095691	0.0440338	0.494959	0.0355438	0.325123	0.309769	0.12531	0.239797	0.00808869	0.128306	0.643586	3.22002	3.070985
17170	-4083.274	-4080.294	-2.979587	0.382481	0.142233	0.491817	0.518993	0.522402	0.226627	0.149601	0.112912	0.282097	0.04906	0.0667466	0.19436	0.190231	0.0867888	0.0957408	0.211746	0.10469	0.0233008	0.521842	0.0426803	0.345959	0.300364	0.134586	0.219091	0.0142703	0.168553	0.711605	3.10557	3.033867
17180	-4085.588	-4081.739	-3.848968	0.3617904	0.164964	0.526142	0.518993	0.521287	0.315527	0.188303	0.148838	0.325107	0.0736888	0.0104087	0.162719	0.0678818	0.0969466	0.103085	0.164072	0.0973516	0.0272289	0.549727	0.0585354	0.326139	0.299836	0.140636	0.23339	0.0116099	0.152694	0.686387	3.14931	3.120806
17190	-4081.373	-4079.765	-1.608333	0.320767	0.136619	0.519487	0.491447	0.431471	0.213451	0.195263	0.148838	0.267722	0.0566297	0.00496046	0.227744	0.0440398	0.15907	0.103912	0.21284	0.0857886	0.036879	0.52744	0.0331402	0.333013	0.282831	0.142002	0.242154	0.00713032	0.120717	0.629085	3.24307	2.896742
17200	-4083.844	-4083.537	-0.3062281	0.3380015	0.155245	0.50681	0.524465	0.396986	0.228316	0.158277	0.120101	0.192315	0.128168	0.0423004	0.0799511	0.0467052	0.186891	0.123226	0.20418	0.0739452	0.0194327	0.556845	0.0223715	0.344827	0.268761	0.152043	0.234369	0.0088777	0.134202	0.654436	3.20249	2.766532
17210	-4081.25	-4083.535	2.285471	0.3936595	0.152759	0.44711	0.452185	0.336649	0.241937	0.128742	0.0863732	0.188451	0.0357554	0.0425169	0.247669	0.0760598	0.0711552	0.112679	0.275915	0.0942712	0.0371465	0.466538	0.0134503	0.340565	0.291973	0.135989	0.231473	0.0158104	0.177004	0.724327	3.08286	2.507362
17220	-4089.352	-4081.31	-8.04198	0.3388518	0.117423	0.61673	0.679824	0.49102	0.412255	0.157642	0.190924	0.227567	0.1292	0.0491032	0.197052	0.209254	0.0621125	0.101917	0.233447	0.092767	0.018034	0.519929	0.033906	0.324212	0.313478	0.140819	0.221491	0.00896906	0.134866	0.655637	3.20053	3.540107
17230	-4082.995	-4081.982	-1.013688	0.4205401	0.201567	0.482361	0.453757	0.406537	0.258202	0.181031	0.113537	0.184324	0.0917687	0.0291675	0.233236	0.122245	0.0795432	0.0951643	0.196861	0.0951763	0.0134999	0.507145	0.0921538	0.338344	0.291	0.131671	0.238986	0.0197858	0.196926	0.752584	3.0307	2.837278
17240	-4084.968	-4081.285	-3.683043	0.34733	0.199482	0.361216	0.646378	0.488222	0.245021	0.167599	0.134277	0.257008	0.101025	0.00348543	0.223294	0.200262	0.0769407	0.0889726	0.206212	0.0826923	0.0233912	0.532884	0.0658483	0.348437	0.29968	0.135599	0.216285	0.00990585	0.141478	0.667366	3.18125	3.104213
17250	-4087.34	-4080.854	-6.485345	0.3246997	0.199711	0.544416	0.639828	0.557265	0.305467	0.197221	0.156096	0.151839	0.126846	0.0593181	0.17565	0.177599	0.0931868	0.086336	0.199314	0.0663766	0.0441165	0.565536	0.0383202	0.340045	0.278216	0.145225	0.236514	0.00751137	0.123796	0.635043	3.23365	3.384443
17260	-4081.768	-4082.225	0.4574758	0.3522843	0.198168	0.500031	0.39493	0.411324	0.24065	0.169585	0.127838	0.180834	0.0483655	0.0606452	0.123161	0.208	0.026629	0.0817948	0.222646	0.0867206	0.0420641	0.533027	0.0337474	0.334892	0.30467	0.130625	0.229813	0.0104748	0.14533	0.674019	3.17018	2.690161
17270	-4084.046	-4083.726	-0.3208293	0.3529487	0.122068	0.469477	0.541066	0.287319	0.349968	0.197925	0.124152	0.201348	0.116464	0.0528188	0.170465	0.0997599	0.0351611	0.0668807	0.222774	0.111084	0.043319	0.51936	0.0365829	0.325954	0.308166	0.128255	0.237625	0.0105523	0.145846	0.6749	3.1687	2.767992
17280	-4089.847	-4089.196	-0.6510205	0.3158648	0.142123	0.559794	0.415391	0.388284	0.222471	0.174431	0.0848041	0.153717	0.0395957	0.0665692	0.291385	0.178501	0.0839449	0.11173	0.223083	0.111964	0.0474454	0.50176	0.00401854	0.309953	0.306237	0.138754	0.245056	0.00667018	0.11688	0.621508	3.25494	2.801011
17290	-4079.398	-4080.607	1.208276	0.3589328	0.146982	0.417105	0.366044	0.396972	0.245028	0.181846	0.153908	0.233751	0.0382894	0.0444404	0.189958	0.129512	0.0712452	0.109199	0.232834	0.109428	0.0506472	0.490398	0.00749315	0.319137	0.300682	0.138043	0.242138	0.0112627	0.150485	0.682723	3.15553	2.615081
17300	-4086.075	-4088.6	2.525133	0.4160669	0.0834547	0.345977	0.511106	0.427339	0.237604	0.186509	0.125844	0.186359	0.0260192	0.0444404	0.189958	0.0651184	0.0536676	0.139893	0.204044	0.0882547	0.0521976	0.487654	0.027958	0.302675	0.282388	0.155519	0.259417	0.0190989	0.193653	0.748097	3.03915	2.483395
17310	-4084.222	-4087.825	3.603162	0.3927927	0.121285	0.300789	0.4964	0.375622	0.21393	0.154599	0.141386	0.21103	0.0690892	0.0387402	0.118359	0.0711542	0.0632097	0.12606	0.304976	0.0842557	0.0851494	0.349396	0.0501632	0.321153	0.302595	0.114418	0.261835	0.0156885	0.176352	0.723362	3.0846	2.375593
17320	-4079.287	-4082.379	3.091964	0.3855607	0.130174	0.407447	0.401221	0.327708	0.19037	0.189616	0.117481	0.254143	0.0515975	0.0992077	0.108897	0.108935	0.0399149	0.117332	0.289128	0.114894	0.0440994	0.403017	0.03153	0.304113	0.30853	0.120293	0.267064	0.0146876	0.17089	0.715171	3.09925	2.426712
17330	-4087.554	-4089.346	1.792581	0.5063365	0.135893	0.399322	0.479771	0.346488	0.205264	0.168877	0.127548	0.176757	0.0969596	0.0677879	0.229566	0.0945221	0.0278951	0.125485	0.254758	0.122878	0.0310823	0.408272	0.0575248	0.288295	0.321789	0.127686	0.26223	0.0345681	0.256032	0.824825	2.88457	2.556651
17340	-4083.93	-4086.934	3.003995	0.3254388	0.150473	0.331836	0.465034	0.300672	0.183402	0.163708	0.14068	0.198671	0.129739	0.0665729	0.244959	0.0220971	0.0376657	0.125434	0.177269	0.0606409	0.030197	0.550406	0.0560537	0.332786	0.281255	0.153865	0.232094	0.00758416	0.124374	0.636152	3.23189	2.435509
17350	-4091.508	-4090.397	-1.111102	0.3717034	0.237791	0.512619	0.559865	0.421557	0.221844	0.102666	0.153815	0.211991	0.0702168	0.0291396	0.119831	0.195003	0.0106811	0.123247	0.173297	0.111262	0.027476	0.54081	0.0239083	0.304822	0.302422	0.155939	0.236816	0.0128528	0.160324	0.69875	3.12807	2.847019
17360	-4082.528	-4082.132	-0.3959869	0.3519922	0.175783	0.391678	0.520538	0.458897	0.234558	0.160221	0.10325	0.214786	0.107415	0.0291498	0.226161	0.0826044	0.0704654	0.103314	0.173568	0.102141	0.0513529	0.541657	0.0279679	0.355478	0.276059	0.143347	0.225116	0.0104408	0.145104	0.673631	3.17082	2.775507
17370	-4087.161	-4080.818	-6.343037	0.3190754	0.202495	0.576171	0.512526	0.433392	0.262336	0.323033	0.162951	0.202898	0.236658	0.04017	0.233106	0.10934	0.0751381	0.073573	0.211073	0.0900966	0.0474846	0.549928	0.0278444	0.36021	0.292142	0.129713	0.217936	0.00696967	0.119393	0.626489	3.24715	3.370212
17380	-4085.304	-4081.013	-4.291469	0.2814301	0.163337	0.562761	0.527019	0.51653	0.278775	0.201111	0.174099	0.259069	0.00825071	0.114931	0.266207	0.0477444	0.0452219	0.0879708	0.205073	0.10591	0.0441317	0.532508	0.0244065	0.328372	0.296469	0.132933	0.242226	0.00391013	0.0901509	0.563258	3.34268	3.165056
17390	-4082.456	-4083.763	1.306715	0.3437646	0.12672	0.525444	0.382241	0.369894	0.263259	0.189231	0.128693	0.209596	0.00679926	0.120875	0.172735	0.0393273	0.0704233	0.0850964	0.29596	0.0760442	0.0449386	0.462281	0.0356795	0.340779	0.297548	0.13273	0.228943	0.00950619	0.1387	0.662487	3.18931	2.605237
17400	-4095.613	-4097.596	1.982758	0.4270307	0.103132	0.450457	0.441773	0.29361	0.130104	0.268574	0.120589	0.232243	0.0629001	0.0923779	0.146169	0.0191531	0.176551	0.176991	0.212017	0.0797666	0.0598994	0.430027	0.0412997	0.325506	0.275622	0.132967	0.265906	0.0207993	0.201644	0.758949	3.01861	2.537633
17410	-4087.792	-4089.119	1.326511	0.367642	0.15064	0.45235	0.406142	0.35609	0.221189	0.256957	0.0528813	0.203341	0.0539925	0.0343438	0.25352	0.0409471	0.120864	0.0711382	0.222007	0.113633	0.0370656	0.522679	0.0334766	0.343031	0.295146	0.1227	0.239123	0.0123364	0.157204	0.693749	3.13671	2.603258
17420	-4087.048	-4083.267	-3.780229	0.3529727	0.215144	0.470017	0.639063	0.366765	0.239023	0.204598	0.124362	0.221237	0.0651389	0.0644909	0.217761	0.203134	0.083197	0.0888833	0.203181	0.0867235	0.0373622	0.526861	0.056989	0.361848	0.273186	0.137209	0.227758	0.0105551	0.145865	0.674932	3.16865	3.113932
17430	-4085.369	-4083.486	-1.883658	0.3933586	0.169275	0.510243	0.493524	0.348566	0.242957	0.207558	0.176629	0.295097	0.120167	0.0509454	0.130756	0.100509	0.0780484	0.073548	0.186802	0.116919	0.0414489	0.543527	0.0377561	0.34505	0.290893	0.148022	0.216035	0.0157681	0.176778	0.723993	3.08346	2.924275
17440	-4085.7	-4084.548	-1.151932	0.3831408	0.217221	0.378655	0.551729	0.407158	0.196543	0.249899	0.147111	0.20996	0.170464	0.00602032	0.167037	0.0676447	0.08166	0.0649511	0.222767	0.124964	0.0491112	0.504463	0.0337431	0.343494	0.276355	0.150184	0.229967	0.0143592	0.169054	0.712373	3.10421	2.851102
17450	-4087.581	-4088.328	0.7468391	0.3954612	0.175034	0.480176	0.519268	0.355001	0.257063	0.13765	0.112604	0.125985	0.074669	0.0554409	0.244427	0.0727588	0.0511481	0.0817845	0.193994	0.129365	0.0590448	0.500417	0.0353945	0.311265	0.306755	0.144668	0.237312	0.0160651	0.178357	0.726322	3.07926	2.661225
17460	-4090.181	-4092.126	1.944225	0.4361832	0.136206	0.390842	0.4946	0.458468	0.21844	0.177898	0.128736	0.168108	0.0735092	0.097739	0.14611	0.0386776	0.0121524	0.0869054	0.21364	0.153631	0.0421217	0.469448	0.0342544	0.315041	0.321153	0.132918	0.230889	0.0222616	0.208231	0.767644	3.00186	2.541486
17470	-4081.91	-4082.019	0.1093115	0.3252289	0.110742	0.480976	0.43421	0.327309	0.203831	0.252334	0.130992	0.208792	0.173589	0.162679	0.151958	0.0386776	0.0488882	0.0905044	0.217222	0.0999634	0.036222	0.526383	0.0297047	0.330535	0.301902	0.139164	0.228399	0.00756345	0.12421	0.635837	3.23239	2.724978
17480	-4083.434	-4082.929	-0.504832	0.3386353	0.138558	0.534139	0.464141	0.430152	0.292396	0.218986	0.0933829	0.197999	0.158619	0.0415194	0.141794	0.0133839	0.0613213	0.103085	0.174305	0.0862251	0.0523102	0.547263	0.0368124	0.341535	0.271331	0.154219	0.232915	0.00894575	0.134697	0.655331	3.20103	2.786392
17490	-4083.179	-4085.277	2.098357	0.4078723	0.163554	0.458099	0.477363	0.296825	0.177976	0.162251	0.0731984	0.241117	0.111198	0.163326	0.113068	0.0610219	0.0270739	0.105463	0.222722	0.128942	0.0453981	0.475473	0.0220018	0.311316	0.318456	0.139408	0.23082	0.0178663	0.187612	0.739661	3.05486	2.526073
17500	-4087.093	-4085.992	-1.101393	0.3664252	0.18316	0.396576	0.397179	0.546446	0.23716	0.185073	0.121986	0.272731	0.104786	0.163326	0.0828224	0.0883704	0.0664315	0.0908677	0.172246	0.0913807	0.0292077	0.594177	0.0221209	0.325226	0.28032	0.162576	0.231878	0.0121836	0.156268	0.692234	3.13931	2.846048
17510	-4081.732	-4077.43	-4.301722	0.3376738	0.189896	0.530293	0.681031	0.43505	0.223911	0.228588	0.197312	0.187583	0.130002	0.0393666	0.226427	0.0883704	0.00825145	0.0816191	0.191117	0.104001	0.0629653	0.52719	0.0331076	0.339324	0.301223	0.134248	0.225205	0.00884263	0.133946	0.653972	3.20324	3.166081
17520	-4078.753	-4079.784	1.031628	0.3857849	0.162147	0.417531	0.457218	0.3847	0.248612	0.178814	0.127395	0.224952	0.0871778	0.0677876	0.0998221	0.172516	0.00407212	0.100114	0.206081	0.0922428	0.0298106	0.515096	0.0566551	0.313324	0.299583	0.150988	0.236104	0.0147182	0.17106	0.715428	3.09879	2.632746
17530	-4086.51	-4089.225	2.71429	0.4428756	0.212672	0.408748	0.405908	0.407988	0.174644	0.153179	0.111962	0.126808	0.100188	0.119875	0.115278	0.124261	0.00296786	0.109072	0.247353	0.0810226	0.0320539	0.452427	0.0780723	0.332378	0.283707	0.13763	0.246285	0.0233544	0.212999	0.773802	2.98985	2.46448
17540	-4078.688	-4075.105	-3.582721	0.3436015	0.184406	0.600248	0.567548	0.414123	0.176415	0.201785	0.18916	0.232179	0.105686	0.122255	0.18576	0.0951401	0.0194762	0.0961218	0.265423	0.0892987	0.021883	0.490155	0.0371183	0.335892	0.296567	0.126863	0.240679	0.00948811	0.138573	0.662262	3.18968	3.094181
17550	-4086.902	-4084.955	-1.94612	0.4133132	0.133434	0.440488	0.519565	0.45311	0.188624	0.187744	0.118858	0.232179	0.123742	0.117724	0.294734	0.0541069	0.066213	0.0687363	0.226817	0.0765391	0.0465846	0.501756	0.0795679	0.346398	0.29145	0.128658	0.233493	0.018681	0.191629	0.745294	3.0444	2.930521
17560	-4085.588	-4084.703	-0.8850125	0.3139502	0.200399	0.433988	0.485922	0.286181	0.17892	0.187744	0.136702	0.31864	0.0915067	0.115081	0.191875	0.183147	0.0143043	0.0846445	0.329626	0.0894079	0.027509	0.399353	0.0694605	0.328042	0.307165	0.11642	0.248374	0.00649496	0.115382	0.618503	3.25962	2.82441
17570	-4081.078	-4079.943	-1.135056	0.3364878	0.118498	0.567616	0.489777	0.330639	0.27604	0.187744	0.173854	0.267666	0.0171958	0.0549797	0.251293	0.104871	0.00924252	0.0878471	0.235365	0.111053	0.0289318	0.483399	0.0534053	0.33088	0.302304	0.12659	0.240227	0.00871626	0.133019	0.652287	3.20598	2.849414
17580	-4082.128	-4083.989	1.860495	0.4032218	0.167557	0.343191	0.504189	0.336782	0.302086	0.165349	0.096209	0.16287	0.135588	0.0722714	0.138047	0.104871	0.0208501	0.0914743	0.21745	0.125763	0.0345265	0.492581	0.0382051	0.331197	0.301161	0.139995	0.227647	0.0171819	0.184159	0.734744	3.06392	2.549859
17590	-4080.154	-4078.806	-1.348418	0.3548897	0.156443	0.460766	0.583502	0.382172	0.182027	0.232621	0.191953	0.244819	0.168384	0.0869626	0.100446	0.069628	0.0110277	0.0977431	0.228384	0.0938562	0.0236454	0.498041	0.0583297	0.325323	0.311327	0.125653	0.237697	0.0107802	0.147353	0.67746	3.16441	2.870751
17600	-4081.577	-4076.917	-4.660121	0.351124	0.189113	0.635949	0.536921	0.414609	0.203801	0.188737	0.16666	0.244819	0.119936	0.0862378	0.136026	0.207552	0.0715614	0.0984768	0.191333	0.0880062	0.0393359	0.535987	0.0468612	0.335636	0.281996	0.147756	0.234612	0.0103401	0.144429	0.672474	3.17276	3.201921
17610	-4080.13	-4078.504	-1.626783	0.3038379	0.165266	0.435268	0.601306	0.416942	0.27714	0.211876	0.157016	0.255985	0.0665256	0.0623072	0.133352	0.103567	0.0120351	0.0886438	0.205675	0.083698	0.0505718	0.519389	0.0520224	0.357248	0.293376	0.127157	0.222219	0.00561179	0.107484	0.602192	3.28471	2.898587
17620	-4082.94	-4082.267	-0.6720437	0.3495437	0.15938	0.52295	0.433631	0.344278	0.14393	0.18763	0.165652	0.285538	0.107598	0.121498	0.241277	0.0548122	0.0349381	0.109015	0.20404	0.0994545	0.0483906	0.525683	0.0134164	0.326035	0.303603	0.129564	0.240798	0.0101581	0.1432	0.670357	3.17628	2.803113
